fips,own_code,av_11,av_21,av_22,av_23,av_31,av_42,av_44,av_48,av_51,av_52,av_53,av_54,av_55,av_56,av_61,av_62,av_71,av_72,av_81,av_92
"29510",1,,,,,,,,6006.833,75.16666,1068.667,,438.5,,,,916.8333,153,,,4493.167
"29999",5,70.8,44.4,67.2,4474.2,556.2,10242.8,3243.8,1476.4,1294.2,2364.4,900.4,4309.6,850.2,13465.6,177.8,1933.8,254.8,1495.6,430.8,
"29999",2,,,,,,,,,,,,,,,0,,,,,26.4
"29999",1,,,,,,,,0,,,,,,,,,,,,47
"29999",3,,,,0,,,,,,,,0,,,0,,,,,0
"30000",2,,,,2099.333,,,,,,,,1,,,8263.667,1151.667,,0,,3708.6
"30000",5,4362.667,5465.833,2977.167,23073.5,20218.5,15641.67,54031.83,10163.67,7793.5,14483,5252.833,15990.17,1188.333,15337.5,3599.833,48282.67,8818.167,42951.83,15303.83,
"30000",3,0,,0,0,,,0,444.5,0,0,0,0,,0,25606,979.8333,0,0,157.8333,15713
"30000",1,,,53.16667,0,,,42.66667,2776.833,,97.83334,,175.1667,,,,699,375.8333,,,9445.667
"30001",1,,,,,,,,23.83333,,0,,,,,,,9,,,195.8333
"30001",2,,,,0,,,,,,,,,,,0,,,,,71.5
"30001",5,0,0,0,152.6667,62,118.5,401.6667,0,37,127.6667,79,86.2,,10.8,0,260.5,79.16666,447.5,84.66666,
"30001",3,,,0,,,,,,,,,,,,255,,,,,0
"30003",5,75.16666,410.8333,11.8,97.2,7.6,56,312.6667,13.6,30.83333,83.8,14.4,41.2,,7,1,44.4,75.16666,266.5,48.33333,
"30003",1,,,,,,,,26.5,,,,,,,,,47.66667,,,425.3333
"30003",3,,,,0,,,0,,,,0,,,,691.5,,,,0,0
"30003",2,,,,0,,,,,,,,,,,,,,,,0
"30005",5,0,0,1.6,6.4,2.6,62,156.1667,3.6,0,28.2,7,10.2,,0,0,0,5,78,55,
"30005",3,,,6.4,,,,,,,,,,,,410,,0,,2.2,120.2
"30005",1,,,,,,,,19.66667,,,,,,,,,,,,172.1667
"30005",2,,,,0,,,,,,,,,,,,,,,,0
"30007",2,,,,0,,,,,,,,,,,,,,,,1.833333
"30007",3,,,,,,,,,,,,,,,0,,,,,0
"30007",1,,,,,,,,12.33333,,,,,,,,,,,,42.83333
"30007",5,0,0,4.2,42.4,258.5,25.6,82.33334,53.16667,12.8,38.8,3.8,22.8,0,0,0,22.2,14.4,110.4,13.6,
"30009",2,,,,0,,,,,,,,,,,,,,,,0
"30009",5,51.16667,24.5,28.4,184.3333,96.33334,44.5,271.1667,18,36.4,61.5,36.33333,78.33334,0,0,0,0,155.6667,488.8333,53.5,
"30009",3,,,0,,,,,,,,,,,,318.6667,,,,0,138.8333
"30009",1,,,,,,,,29.16667,,,,,,,,,,,,51.66667
"30011",2,,,,0,,,,,,,,,,,,,,,,0
"30011",1,,,,,,,,7,,,,,,,,,,,,14.5
"30011",5,2.8,0,0,7.4,,0,23.66667,0,0,0,0,2.4,,0,,0,0,1.6,,
"30011",3,,,,,,,,,,,,,,,63,,,,,0
"30013",3,,,0,,,,,0,,,,,,,1856.5,,,,0,0
"30013",5,0,0,186.5,1746.333,996.5,1347.5,5145.167,855.3333,575.6667,2110.833,552.1667,1147.167,79.83334,993.5,449.5,5254.5,831.6667,3681,1212,
"30013",2,,,,0,,,,,,,,,,,0,,,,,407.6667
"30013",1,,,,,,,41.66667,271.3333,,3.666667,,29.5,,,,7.333333,1,,,1199.333
"30015",1,,,,,,,,18.83333,,,,,,,,,,,,21.83333
"30015",2,,,,0,,,,,,,,,,,,,,,,0
"30015",5,66.5,,7.2,22.6,29.2,48.33333,148,8.2,0,41.8,5.2,14.4,,0,0,58.6,21.2,125.4,33.16667,
"30015",3,,,,,,,,,,,,,,,0,0,0,,0,106.1667
"30017",1,,,,,,,,34,,.1666667,,,,,,63.16667,,,,134
"30017",2,,,,0,,,,,,,,,,,,,,,,0
"30017",3,,,,,,,,,,,,,,,0,,,,,0
"30017",5,60,0,0,176,101.1667,35.2,710.3333,145.8333,94.66666,245.6,28,95,8.6,33.2,19.8,477.8,111.8333,641,166.5,
"30019",2,,,,0,,,,,,,,,,,,,,,,0
"30019",1,,,,,,,,9.833333,,,,,,,,,,,,23.16667
"30019",5,0,0,0,14.8,5.2,72,47,0,102.6667,28.8,,4.6,,0,,0,20.2,31,17.6,
"30019",3,,,,,,,,,,,,,,,35.8,,,,,23.8
"30021",2,,,,0,,,,,,,,,,,,0,,,,40.66667
"30021",5,0,0,0,68.16666,39.16667,176,504.1667,0,106.6667,102.8333,28.16667,0,0,95.5,,521.5,69.66666,387.6667,114.1667,
"30021",1,,,,,,,,25.16667,,0,,,,,,,,,,15.16667
"30021",3,,,,,,,,0,,,,,,,342,,,,,0
"30023",3,,,,,,,,,,,,,,,0,,,,,0
"30023",5,0,0,0,127.3333,74.4,19.6,251.5,0,26.6,72.16666,24.83333,67.5,0,0,0,394.6667,100.8333,532.3333,70.8,
"30023",2,,,,0,,,,,,,,,,,,0,,0,,10
"30023",1,,,,,,,,20.83333,,,,,,,,2.666667,,,,60.33333
"30025",3,,,,,,,,,,,,,,,118.8333,,,,,115.6
"30025",2,,,,0,,,,,,,,,,,,,,,,0
"30025",5,0,42.2,0,56.8,5.8,0,134.5,67.16666,20.8,39,5,0,,0,,131,0,0,47.16667,
"30025",1,,,,,,,,5.666667,,,,,,,,,,,,11
"30027",3,,,0,,,,,,,,,0,,,377.3333,,0,,,208
"30027",5,0,0,9.2,307.4,316.6667,194.5,481.8333,6.8,60.5,120.8,35,75.5,0,0,0,129.8,76.66666,459.8333,160.8333,
"30027",1,,,,0,,,,41.66667,,,,,,,,,,,,128.3333
"30027",2,,,,0,,,,,,,,,,,,0,,,,59.16667
"30029",5,395.1667,155.3333,179.8333,2701.667,3351.667,788.5,5168.667,676.6667,572.5,1323.167,561.6667,1432.667,108,1883.167,295,3741,999.6667,4234.5,1299,
"30029",3,0,,0,,,,,0,0,,,,,,2083.667,,,,,823.8333
"30029",1,,,38.66667,,,,,194,,6,,,,,,6.833333,200.6667,,,421.5
"30029",2,,,,0,,,,,,,,,,,,0,,,,271
"30031",1,,,,0,,,,146.1667,,31.83333,,,,,,4.333333,3.166667,,,439.3333
"30031",3,,,12,,,,,0,,,,,,,0,0,,,0,740.5
"30031",5,400.8,48.4,61.4,3715.333,2370.667,1118.167,5928.667,603,508.3333,928.6667,782,2035.833,23.4,970.4,322.8333,2879.333,1085.167,5493,1317.667,
"30031",2,,,,0,,,,,,,,,,,0,,,,,261.1667
"30033",3,,,,,,,,,,,,,,,9.5,,,,,0
"30033",1,,,,,,,,7.333333,,,,,,,,,,,,20.83333
"30033",2,,,,0,,,,,,,,,,,,,,,,0
"30033",5,6.8,,,0,0,10.4,43.6,5.2,0,0,0,0,,,,0,0,0,1.8,
"30035",5,19,93.4,67.4,77.2,17.2,86,401.6667,64.4,29.5,31.83333,24.16667,0,,0,12.2,128.4,26.5,676.1667,90.33334,
"30035",2,,,,0,,,,,,,,,,,,,,,,0
"30035",1,,,,,,,,17.16667,,,,,,,,,86.5,,,390.3333
"30035",3,,,0,,,,,0,,0,0,,,,0,0,,,0,298
"30037",2,,,,0,,,,,,,,,,,,,,,,0
"30037",5,0,0,,0,0,0,0,0,,,,,,,,0,0,0,0,
"30037",3,,,,,,,,,,,,,,,0,,,,,5.2
"30037",1,,,,,,,,4.166667,,,,,,,,,,,,6
"30039",1,,,,,,,,6.833333,,,,,,,,,,,,33.66667
"30039",3,,,,,,,,,,,,,,,0,0,,,,73
"30039",2,,,,0,,,,,,,,,,,,,,,,0
"30039",5,0,0,0,36.8,59,0,75.5,20.4,0,0,0,0,,0,0,0,7.4,15.6,28.66667,
"30041",3,,,,,,,,0,,,0,,,,0,0,0,,0,508.4
"30041",1,,,,,,,,47.83333,,,,,,,,,,,,88.16666
"30041",5,25,70.16666,10.2,226.1667,57,181.1667,909,25.8,202.3333,221.3333,67.83334,178.1667,,125.1667,0,0,126.8333,663.5,304.6667,
"30041",2,,,,0,,,,,,,,,,,0,,,,,63.33333
"30043",3,,,0,,,,,,,,,,,,263.1667,,,,,0
"30043",2,,,,0,,,,,,,,,,,,0,,,,91
"30043",1,,,,,,,,20.5,,,,,,,,,,,,44.66667
"30043",5,14,190.2,0,176.1667,118.1667,0,124.6667,79,5.8,44.6,7.8,26.8,,27.2,1,37.6,41.8,195.4,28.2,
"30045",5,0,0,0,0,0,7.2,19,0,0,0,0,1.2,,,,18.4,0,0,5.2,
"30045",2,,,,0,,,,,,,,,,,,,,,,0
"30045",3,,,,,,,,,,,,,,,117.2,,,,,41.6
"30045",1,,,,,,,,13.5,,,,,,,,,,,,28.33333
"30047",1,,,,,,,,50.66667,,,,,,,,,,,,84.5
"30047",3,,,0,,,,,,0,,,,,,1036,,,,0,1048.5
"30047",2,,,,0,,,,,,,,,,,,,,,,0
"30047",5,91.6,30,0,430.3333,912.8333,107.6667,1078.833,0,128.1667,242.3333,62.66667,167.3333,59,48.8,12.2,1044.2,71.5,782,224,
"30049",1,,,2,,,,1,143,,3.666667,,8.5,,,,452.8333,0,,,859
"30049",2,,,,0,,,,,,,,0,,,0,,,,,4348.333
"30049",5,101.8,12.8,85.33334,1305.167,699.3333,600.8333,3483.167,650.5,804.3333,1719.833,354.3333,1500.167,25.33333,359,401.5,3185.167,611.1667,2681.667,1534,
"30049",3,,,0,,,,,0,0,0,,,,,0,0,,,,682.3333
"30051",5,0,0,0,0,0,0,59.5,0,0,6.2,4,6.6,,0,0,54.6,7.6,22.6,25.33333,
"30051",2,,,,0,,,,,,,,,,,,,,,,0
"30051",1,,,,,,,,8.333333,,,,,,,,,,,,17.16667
"30051",3,,,,,,,,,,,,,,,90.4,,,,0,0
"30053",1,,,2,,,,,41.5,,,,39.66667,,,,,,,,406.5
"30053",3,,,0,,,,,0,,,,,,,562,,,,,0
"30053",2,,,,0,,,,,,,,,,,,,,,,0
"30053",5,150.8,20.8,0,208.8333,527.1667,37,647.1667,108.1667,91.83334,139,48.83333,92.83334,2.6,17.4,11.2,558.4,102.6667,468.6667,180.5,
"30055",5,3.4,0,0,20,0,60.83333,52.66667,0,0,0,0,0,,0,,0,0,0,19.2,
"30055",3,,,,,,,,,,,,,,,0,,,,,0
"30055",1,,,,,,,,8.5,,,,,,,,,,,,18.16667
"30055",2,,,,0,,,,,,,,,,,,,,,,0
"30057",3,,,,,,,,,,,,,,,0,0,,,0,0
"30057",5,105.4,20.6,9.8,251.3333,85.16666,19.4,184.8333,84.33334,6.6,73.33334,27.66667,42.5,0,26.2,0,0,59.2,321,53.4,
"30057",2,,,,0,,,,,,,,,,,,,,,,0
"30057",1,,,,,,,,23.5,,,,,,,,,0,,,51
"30059",1,,,,,,,,7.166667,,,,,,,,,,,,29.33333
"30059",5,0,0,0,2.4,1.2,0,41.83333,0,0,0,0,0,,0,0,0,28.4,45,36.83333,
"30059",3,,,,,,,,,,,,,,,0,,,,,0
"30059",2,,,,0,,,,,,,,,,,,,,,,0
"30061",2,,,,0,,,,,,,,,,,,,,,,0
"30061",3,,,,,,,,,,,,,,,154.4,,,,,69.8
"30061",1,,,.5,,,,,7,,,,,,,,,,,,51.83333
"30061",5,16.2,,0,42.4,147.5,0,221.8333,0,0,5,2.4,6.4,,15.2,,124.3333,16.6,173.6,6.333333,
"30063",2,,,,0,,,,,,,,,,,0,,,,,519.1667
"30063",3,,,0,,,,,0,,,,,,,1941.833,,0,0,,0
"30063",1,,,2.666667,,,,,281,,4.666667,,27.16667,,,,10,4.333333,,,1151.333
"30063",5,306.8,11.8,160.4,2844.667,2861,1967,7585.167,1754,1249.167,1666.333,725,2474,285.5,2021.833,388.1667,7266.333,1188.5,5278.833,2350.833,
"30065",5,16.6,59.2,0,68.66666,33.33333,18.6,122.8333,2.4,21.33333,25.8,5.4,9.6,,3,0,29,17,64.6,53.83333,
"30065",2,,,,0,,,,,,,,,,,,,,,,0
"30065",3,,,,,,,,,,,,,,,0,,,,,0
"30065",1,,,,,,,,10,,,,,,,,,,,,7.166667
"30067",2,,,,0,,,,,,,,0,,,,,,,,57
"30067",5,124.2,6.6,46.16667,398.1667,327.3333,72.33334,739.1667,46.16667,99.16666,194.1667,52.33333,153,0,0,64.4,576.8,135.3333,1185.667,352.1667,
"30067",3,,,,,,,,0,,,,,,,349,,,,,0
"30067",1,,,,,,,,38.16667,,,,,,,,,,,,52.16667
"30069",1,,,,,,,,2.833333,,,,,,,,,,,,1.333333
"30069",3,,,,,,,,,,,,,,,0,,,,,19
"30069",2,,,,0,,,,,,,,,,,,,,,,0
"30069",5,0,,,0,,,0,0,0,,,,,,,0,0,0,0,
"30071",1,,,,,,,,13.66667,,,,,,,,,0,,,52.83333
"30071",2,,,,0,,,,,,,,,,,,,,,,0
"30071",3,,,0,,,,,,,,,,,0,207.3333,,,,0,111.5
"30071",5,0,0,19.8,40.16667,35.83333,83.66666,158.6667,43,22.6,40,4.4,18,,6.6,0,61.5,12.2,95.2,29.4,
"30073",5,18.2,17,21.2,228.5,53.8,112,247.3333,8,15.8,56.5,28,26.83333,,24.66667,20.6,213.4,14.6,79.4,57.2,
"30073",2,,,,0,,,,,,,,,,,,,,,,0
"30073",1,,,,,,,,21.83333,,,,,,,,,,,,23
"30073",3,,,,,,,,,,,,,,,287,,,,0,0
"30075",1,,,,,,,,7.333333,,,,,,,,,,,,11.33333
"30075",3,,,,,,,,,,,,,,,70,0,,,,0
"30075",5,3.4,0,,5.8,0,0,69.66666,0,6,3.4,0,4.4,,0,0,0,13.6,39.8,15.8,
"30075",2,,,,0,,,,,,,,,,,,,,,,0
"30077",3,,,,,,,,,,,,,,,39.2,,,,,0
"30077",2,,,,0,,,,,,,,,,,,,,,,0
"30077",5,0,0,0,0,0,0,141.8333,23.8,8.8,23,4.6,15.8,,5,0,0,36.66667,179.3333,25.8,
"30077",1,,,6.5,,,,,21.66667,,,,,,,,,23.16667,,,29.66667
"30079",3,,,,,,,,,,,,,,,0,0,,,,0
"30079",5,4.6,,0,0,0,0,26.83333,0,0,0,0,5.6,,,,,,2.2,11.2,
"30079",2,,,,0,,,,,,,,,,,,,,,,0
"30079",1,,,,,,,,4.333333,,,,,,,,,,,,13.33333
"30081",2,,,,0,,,,,,,,,,,,,,,,0
"30081",5,118.6,2.8,37,801,1016.833,286.3333,1456.333,235.4,76.83334,359.8333,100.3333,412.3333,8.4,244.6,74.83334,1088.5,268.3333,904.3333,411,
"30081",1,,,,,,,,82.16666,,,,,,,,131.8333,,,,317.3333
"30081",3,,,17,,,,,,,,,,,0,0,0,0,,,320.8333
"30083",2,,,,0,,,,,,,,,,,,,,,,0
"30083",1,,,,,,,,30.66667,,,,,,,,,,,,62.83333
"30083",5,48.33333,189.6667,54.33333,321.1667,345.8333,131,510,175.6667,51.5,89.33334,39.83333,129,,31.33333,4.4,356,46.8,421.6,126.3333,
"30083",3,,,0,,,,,0,,,,,,,351,,,,,0
"30085",3,,,,,,,,,,,0,0,,,0,0,,,,401.3333
"30085",2,,,,0,,,,,,,,,,,,,,,,0
"30085",1,,,,,,,,30.33333,,0,,,,,,,,,,204.1667
"30085",5,18.2,2.4,0,40.2,93,71.6,393.3333,7.333333,43.2,48.6,14.4,14.33333,,23.2,0,255.6667,37.2,271,66.66666,
"30087",1,,,,,,,,21.33333,,,,,,,,,,,,213
"30087",2,,,,0,,,,,,,,,,,,,,,,0
"30087",5,42.8,486,121.6,144.4,8.8,3.2,325.1667,12.33333,55,47,12,41.66667,,29,0,0,137.6667,272.8333,63,
"30087",3,,,0,,,,,,,,0,,,,532.3333,,,,,327.3333
"30089",3,,,,,,,,,,,,,,,341.1667,,,,0,0
"30089",1,,,1.333333,,,,,21.5,,,,,,,,,,,,116.1667
"30089",2,,,,0,,,,,,,,,,,,,,,,0
"30089",5,143.1667,41.33333,44.16667,144,265.3333,46,284.1667,69.66666,39.66667,83.16666,23.16667,40,0,6.2,0,0,27.2,287.8,55.83333,
"30091",1,,,,,,,,25.33333,,,,,,,,,,,,56.16667
"30091",2,,,,0,,,,,,,,,,,,,,,,0
"30091",5,0,0,0,28.2,22.83333,53.5,158.6667,0,21.6,20.8,2.2,23.2,,9.8,0,0,22.6,116.8,35.6,
"30091",3,,,,,,,,,,,,,,,173.8,,,,,97.33334
"30093",1,,,,,,,,123.3333,,.6666667,,.6,,,,,,,,197.3333
"30093",2,,,,0,,,,,,,,,,,0,,,,,314.1667
"30093",3,,,,,,,,0,,,,,,,0,0,,,,0
"30093",5,9.2,54.4,223.8,439.1667,538.1667,398.6667,2156.833,144.5,373.1667,281.5,159.3333,731.3333,12.8,115.8,131.3333,2283.833,345.3333,1699,533,
"30095",3,,,0,,,,,,,,,,,,274,,,,0,0
"30095",2,,,,0,,,,,,,,,,,,,,,,0
"30095",5,17.4,0,17.6,0,317.8333,46.66667,213.6667,14.8,7,12.4,2.8,44.83333,0,0,0,96,25,236.8,65,
"30095",1,,,,,,,,24.5,,,,,,,,,,,,13.16667
"30097",5,0,0,0,113.5,54.33333,30.16667,179.6667,0,14.2,24.6,11.8,44.4,0,4.4,,13,35.8,138,26.66667,
"30097",3,,,,,,,,,,,,,,,96.16666,0,,,,15.8
"30097",1,,,,,,,,9.5,,,,,,,,,,,,29.5
"30097",2,,,,0,,,,,,,,,,,,,,,,0
"30099",3,,,0,,,,,,,,,,,,0,0,,,0,92.33334
"30099",5,0,0,50.8,40.33333,19.66667,127.3333,162.8333,62.2,187.3333,76.6,8.4,15.83333,0,4.4,0,0,30.83333,122.1667,33.16667,
"30099",2,,,,0,,,,,,,,,,,,,,,,0
"30099",1,,,,,,,,23.16667,,.8,,,,,,,,,,45.83333
"30101",3,,,0,,,,,0,,,,0,,,0,0,,,0,25.2
"30101",2,,,,0,,,,,,,,,,,,,,,,0
"30101",1,,,,,,,,16.5,,,,,,,,,,,,94.66666
"30101",5,0,0,6.2,29.6,19.6,19.4,187.6667,167.1667,44.5,57.2,6.8,7.8,,28.6,0,13,62.6,147.4,31,
"30103",2,,,,0,,,,,,,,,,,,,,,,1.6
"30103",5,28.6,,0,5,,0,13.8,5.4,0,0,,0,,,,0,,10.6,0,
"30103",1,,,,,,,,4,,,,,,,,,,,,5.5
"30103",3,,,,,,,,,,,,,,,0,,,,,0
"30105",2,,,,0,,,,,,,,,,,,,,,,0
"30105",5,43.6,27.4,31.5,93.66666,73.5,104.6667,321.6667,24.33333,48.66667,115.1667,18.33333,63.33333,0,7,0,0,15.6,297,91.33334,
"30105",3,,,0,,,,,0,,,,,,,300.3333,,0,,,164.6667
"30105",1,,,,,,,,30.16667,,2.166667,,35.83333,,,,,,,,82
"30107",3,,,,,,,,,,,,,,,65,,,,,30.4
"30107",1,,,,,,,,9.333333,,,,,,,,,,,,29.33333
"30107",5,63.83333,,0,1.8,3,5,62.16667,6.6,0,26,,0,,0,0,46.2,7.6,43.2,3.4,
"30107",2,,,,0,,,,,,,,,,,,,,,,0
"30109",5,,0,0,1.8,,0,5.2,0,0,7.2,,2.2,,,,0,,21.6,,
"30109",2,,,,0,,,,,,,,,,,,,,,,0
"30109",3,,,,,,,,,,,,,,,0,,,,,0
"30109",1,,,,,,,,3.333333,,,,,,,,,,,,8.833333
"30111",5,230,246,348.6667,3928,3316,5084.333,9391.667,2649.167,1207.333,2701,1029.5,3561.167,281,4579.833,478.8333,9588.667,1407.167,7103.167,3129.667,
"30111",2,,,,0,,,,,,,,,,,0,,,,,572.5
"30111",1,,,,,,,,629,,29.66667,,23,,,,20.33333,.2,,,1143.667
"30111",3,,,0,,,,,,,,,0,,,3068.667,,,,,1857.5
"30999",1,,,,,,,,,,18,,,,,,,,,,1.75
"30999",2,,,,0,,,,,,,,0,,,0,,,,,28.6
"30999",5,120.6,651.6,1.8,762.4,53,1402,1789.6,62.4,466.4,408.2,170.4,311.6,8.8,2038.8,96.2,1147.8,29.8,378.8,464.4,
"30999",3,,,,,,,,,,,,,,,0,,,,,0
"31000",3,,,7477,45,,0,,415.1667,63.16667,,56.4,0,,0,54534.5,10103.83,27.2,4.6,126.3333,28627.5
"31000",5,9746,1317.167,1724.333,45354.67,105675.3,41540.17,108611,34200.5,23451.67,50045.33,9661.333,34682.17,13057.17,46898.5,8789.333,93686.5,10519.67,66965.5,25644,
"31000",1,,,,,,,310,5942.333,,122.3333,,1012.5,,291.5,,1414.167,248.8333,,,6973
"31000",2,,,,0,0,,,2,78.66666,,0,,,0,14152.5,2644,99.5,,29.5,14836.17
"31001",2,,,,,,,,,0,,,,,,0,0,,,,199.4
"31001",1,,,,,,,,60.33333,,1,,20.83333,,,,,,,,40.5
"31001",3,,,150.4,,,,,0,0,,,,,,0,0,,,0,452
"31001",5,180.5,0,,726.3333,2943.667,552.1667,1912.333,352.3333,177.1667,362,133.1667,297.3333,27.8,398.6,0,0,190.1667,1172.5,457.6667,
"31003",1,,,,,,,,28.66667,,,,,,,,,,,,14
"31003",3,,,0,,,,,0,,,,,,,0,0,,,,0
"31003",2,,,,,,,,,,,,,,,0,,0,,,28.33333
"31003",5,0,0,,68.16666,120.6667,252,268.6667,22.83333,18,54.8,2.4,3.4,,0,,253.1667,28.6,123.6,34.5,
"31005",3,,,,,,,,,,,,,,,0,,,,,0
"31005",5,0,,,1,0,0,4.2,0,0,0,,0,,0,,,,0,0,
"31005",1,,,,,,,,2,,,,,,,,,,,,
"31005",2,,,,,,,,,,,,,,,0,,,,,0
"31007",3,,,,,,,,,,,,,,,0,,,,,0
"31007",5,42.6,,,0,,,,,,0,,,,,,,,0,0,
"31007",1,,,,,,,,1.833333,,,,,,,,,,,,8
"31007",2,,,,,,,,,,,,,,,,,,,,0
"31009",5,17.66667,,,0,,4.6,0,0,,0,,0,,,,,,0,0,
"31009",2,,,,,,,,,,,,,,,0,,,,,0
"31009",3,,,,,,,,,,,,,,,0,,,,,0
"31009",1,,,,,,,,5.166667,,,,,,,,,,,,26.16667
"31011",3,,,0,,,,,,,,,,,,0,0,0,,,130.1667
"31011",5,142.2,0,,32.66667,88.5,201.6667,238.1667,67.33334,9.2,66.6,3.8,18,0,0,,204.1667,0,0,27.6,
"31011",1,,,,,,,,22.33333,,,,,,,,,,,,15.83333
"31011",2,,,,,,,,,,,,,,,0,,,,,0
"31013",3,,,,,,,,,,,,,,,0,0,,,,316
"31013",1,,,,,,,,52.66667,,,,,,,,,,,,14.5
"31013",2,,,,,,,,,0,,,,,,0,,,,,48.6
"31013",5,223.1667,,0,119.8333,348.6,299.1667,559.6667,0,101.3333,158.5,35.66667,38.6,0,63.33333,0,0,10.4,204.8,150.6667,
"31015",5,0,,,0,21.2,27.83333,66.66666,27,0,37.66667,,2,,0,,58.16667,0,0,1.4,
"31015",1,,,,,,,,14.83333,,,,,,,,,,,,9
"31015",2,,,,,,,,,,,,,,,,,,,,11
"31015",3,,,0,,,,,,,,0,,,,0,0,,0,,64.33334
"31017",5,0,0,,49.83333,45.6,58.16667,180.8333,21.33333,0,8.8,0,6.4,,14.4,0,0,0,0,12.8,
"31017",1,,,,,,,,14,,1.75,,,,,,,,,,12
"31017",2,,,,,,,,,,,,,,,0,,,,,0
"31017",3,,,13,,,,,0,,,,,,,0,0,,,,76.4
"31019",3,,,76.66666,0,,,,,,,9.6,,,,0,0,,,0,670.1667
"31019",5,285.3333,64.16666,0,1075,3964.333,862.5,3427.833,0,364,599.6667,170,214.5,237.8333,772.6667,44.83333,3443.667,281.1667,2649.333,887.3333,
"31019",1,,,,,,,,92,,7.666667,,2.833333,,,,,,,,67.83334
"31019",2,,,,,,,,,,,,,,,0,0,,,,0
"31021",3,,,0,,,,,0,,,0,,,,0,0,,,,158.8333
"31021",5,83.16666,,,81.5,113.6667,106.1667,201.8333,28,0,77.4,12.8,47,,12.2,,167.6667,27.8,82.4,0,
"31021",1,,,,,,,,26.33333,,,,,,,,,,,,15.83333
"31021",2,,,,,,,,,,,,,,,0,0,,,,0
"31023",3,,,0,0,,,,,,,,,,,0,0,,0,,159.3333
"31023",2,,,,,,,,,,,,,,,0,,,,,0
"31023",1,,,,,,,,33.66667,,1,,,,,,,,,,23
"31023",5,60.5,,,76.33334,480.6667,80.16666,380.8333,32.33333,8.2,17.8,0,40,,26.33333,0,0,2.2,13,34.6,
"31025",2,,,,,,,,,,,,,,,0,,,,,0
"31025",1,,,,,,,,65.33334,,,,,,,,,,,,15.5
"31025",5,17.8,49.2,5,338.8333,449.1667,91.8,699.1667,234.3333,48.83333,195.3333,70.66666,74.16666,4.2,32.2,10.8,379.2,211,390.6667,114.5,
"31025",3,,,0,,,,,,0,,,,,,743.8333,,,,,305.6667
"31027",5,111.2,12.8,,176.8333,249.6667,160.1667,265.3333,127.6667,37.66667,116.6,10.4,0,0,48.2,,236.3333,17.4,108.6,66.5,
"31027",2,,,,,,,,,,,,,,,0,,,,,0
"31027",1,,,,,,,,35,,,,46.16667,,,,,,,,19.16667
"31027",3,,,39.8,20.66667,,,,,,,,,,,0,0,,,,160.2
"31029",1,,,,,,,,14.66667,,,,,,,,,,,,13.5
"31029",3,,,,,,,,,,,,,,,0,0,,,,97.83334
"31029",5,140.8333,0,,27.8,43.2,185.6,255.5,8.2,24.2,45.4,3.4,6.4,,0,,79.5,4,38,44.16667,
"31029",2,,,,,,,,,,,,,,,0,,,,,0
"31031",3,,,0,,,,,,,,,,,,0,0,0,,,27
"31031",2,,,,,,,,,0,,,,,,0,,,,0,49.16667
"31031",5,0,0,0,105.8333,50.16667,126.3333,414.1667,0,8.2,72.8,8,50.33333,0,13.4,,161.8333,12,276.2,24,
"31031",1,,,,,,,,17.83333,,.75,,,,,,,2.6,,,33.5
"31033",2,,,,,,,,,,,,,,,0,,,,,0
"31033",1,,,,,,,,39.16667,,1,,,,,,,,,,12.33333
"31033",5,68,24.5,0,104.1667,424.1667,923.3333,906.3333,0,48,151.1667,27.66667,46.66667,2,169.2,,401.1667,2.4,98.6,91.83334,
"31033",3,,,0,,,,,0,,,,,,,0,0,,,,0
"31035",2,,,,,,,,0,,,,,,,0,,,,,11.2
"31035",3,,,0,,,,,0,,,,,,,260.5,,,,0,173.8333
"31035",1,,,,,,,,28.83333,,,,,,,,,,,,153.1667
"31035",5,0,0,,125,404.3333,154.8333,255.5,171.6667,0,0,0,22.5,0,0,,224,9.8,39.6,26.2,
"31037",1,,,,,,,,26.66667,,,,,,,,,,,,54.16667
"31037",5,0,0,,0,0,299,355.6667,204.5,26,118.4,16,11,0,156,0,0,17.2,191.4,83.83334,
"31037",2,,,,,,,,,,,,,,,0,,,,,0
"31037",3,,,0,,,,,,,,,,,,374.3333,,,,,36
"31039",1,,,,,,,,26.66667,,,,,,,,,,,,33.33333
"31039",3,,,0,,,,,,,,,,,,0,0,,0,,164
"31039",5,0,0,,180.6667,794.6667,280,404.1667,115.1667,75.16666,163.2,8.2,41.83333,0,21.5,0,300.8333,13.4,96.8,127.3333,
"31039",2,,,,,,,,,,,,,,,0,,,,,0
"31041",3,,,0,0,,,,,,,0,,,,0,0,,,,144.2
"31041",2,,,,,,,,,0,,,,,,0,,,,,13
"31041",1,,,,,,,,42.33333,,,,,,,,,,,,20.5
"31041",5,213.1667,,,139.6667,468.6667,197.8333,455.8333,52.83333,44.83333,126.2,13.8,66.83334,0,31.8,,571.8333,17,206.8,66.66666,
"31043",3,,,0,,,,,,,,,,,,0,0,,,,0
"31043",2,,,,,,,,,,,,,,,0,,,,,0
"31043",1,,,,,,,,37.83333,,,,,,,,,,,,48
"31043",5,9.8,0,0,393,5469.333,0,846.8333,661.3333,88,658.6667,61.33333,17.2,8.2,337.3333,0,0,69,602,257.5,
"31045",1,,,,,,,,15.5,,1,,,,,,,,,,142.5
"31045",3,,,17.6,,,,,,,,,,,,239.4,60.8,,,,231.2
